#{"t_start": 1743512949.6936781, "env_id": "None"}
r,l,t
10.0,1,174.353187
10.0,1,174.353683
10.0,1,174.356539
10.0,1,174.357032
10.0,1,174.357478
10.0,1,174.357918
10.0,1,174.362072
10.0,1,174.362807
10.0,1,174.364281
10.0,1,174.365689
10.0,1,174.370353
10.0,1,174.37093
10.0,1,174.371411
10.0,1,174.371853
10.0,1,174.375059
10.0,1,174.37558
10.0,1,174.376025
10.0,1,174.376471
10.0,1,174.382849
10.0,1,174.383558
10.0,1,174.385728
10.0,1,174.386259
10.0,1,174.389247
10.0,1,174.389767
10.0,1,174.390675
10.0,1,174.391193
10.0,1,174.394448
10.0,1,174.394979
10.0,1,174.395786
10.0,1,174.397813
10.0,1,174.402896
10.0,1,174.403433
10.0,1,174.404089
10.0,1,174.404597
10.0,1,174.407875
10.0,1,174.408403
10.0,1,174.408853
10.0,1,174.409304
10.0,1,174.415084
10.0,1,174.415777
10.0,1,174.417568
10.0,1,174.418407
10.0,1,174.421359
10.0,1,174.421859
10.0,1,174.422316
10.0,1,174.422852
10.0,1,174.426018
10.0,1,174.426525
10.0,1,174.426957
10.0,1,174.427377
10.0,1,174.435993
10.0,1,174.436535
10.0,1,174.436978
10.0,1,174.437558
10.0,1,174.440177
10.0,1,174.440704
10.0,1,174.441475
10.0,1,174.441982
10.0,1,174.444779
10.0,1,174.44656
10.0,1,174.448615
10.0,1,174.449282
10.0,1,174.453332
10.0,1,174.453983
10.0,1,174.454478
10.0,1,174.454942
10.0,1,174.457527
10.0,1,174.458013
10.0,1,174.458463
10.0,1,174.459052
10.0,1,174.463948
10.0,1,174.46571
10.0,1,174.466336
10.0,1,174.467067
10.0,1,174.470638
10.0,1,174.47141
10.0,1,174.471883
10.0,1,174.472321
10.0,1,174.475012
10.0,1,174.475546
10.0,1,174.477192
10.0,1,174.477708
10.0,1,174.483082
10.0,1,174.483971
10.0,1,174.484918
10.0,1,174.485503
10.0,1,174.488649
10.0,1,174.489205
10.0,1,174.489674
10.0,1,174.490115
10.0,1,174.493564
10.0,1,174.494046
10.0,1,174.494475
10.0,1,174.494899
10.0,1,174.503478
10.0,1,174.504283
10.0,1,174.504787
10.0,1,174.505248
10.0,1,174.508075
10.0,1,174.5086
10.0,1,174.510297
10.0,1,174.510836
10.0,1,174.516435
10.0,1,174.51726
10.0,1,174.518058
10.0,1,174.518795
10.0,1,174.5218
10.0,1,174.522565
10.0,1,174.523057
10.0,1,174.523518
10.0,1,174.526974
10.0,1,174.527491
10.0,1,174.527937
10.0,1,174.528642
10.0,1,174.535031
10.0,1,174.535667
10.0,1,174.536132
10.0,1,174.536573
10.0,1,174.539636
10.0,1,174.54014
10.0,1,174.541536
10.0,1,174.542006
10.0,1,174.544784
10.0,1,174.545509
10.0,1,174.547929
10.0,1,174.548566
10.0,1,174.552125
10.0,1,174.552745
10.0,1,174.553326
10.0,1,174.554258
10.0,1,174.557886
10.0,1,174.558421
10.0,1,174.558865
10.0,1,174.559314
10.0,1,174.565306
10.0,1,174.56596
10.0,1,174.566525
10.0,1,174.567153
10.0,1,174.570851
10.0,1,174.571383
10.0,1,174.572751
10.0,1,174.573227
10.0,1,174.57582
10.0,1,174.576319
10.0,1,174.576748
10.0,1,174.57717
10.0,1,174.583768
10.0,1,174.584513
10.0,1,174.585235
10.0,1,174.585908
10.0,1,174.589991
10.0,1,174.590512
10.0,1,174.590956
10.0,1,174.591403
10.0,1,174.595836
10.0,1,174.597406
10.0,1,174.598053
10.0,1,174.598539
10.0,1,174.602377
10.0,1,174.602917
10.0,1,174.604713
10.0,1,174.605215
10.0,1,174.607802
10.0,1,174.6083
10.0,1,174.608732
10.0,1,174.609154
10.0,1,174.615121
10.0,1,174.615842
10.0,1,174.616648
10.0,1,174.61731
10.0,1,174.62153
10.0,1,174.622051
10.0,1,174.622513
10.0,1,174.622951
10.0,1,174.625979
10.0,1,174.626485
10.0,1,174.626932
10.0,1,174.62738
10.0,1,174.633532
10.0,1,174.634099
10.0,1,174.63611
10.0,1,174.63662
10.0,1,174.639298
10.0,1,174.639792
10.0,1,174.640249
10.0,1,174.640671
10.0,1,174.64417
10.0,1,174.644676
10.0,1,174.645383
10.0,1,174.646022
10.0,1,174.652938
10.0,1,174.653474
10.0,1,174.65397
10.0,1,174.654428
10.0,1,174.657834
10.0,1,174.658372
10.0,1,174.658875
10.0,1,174.659374
10.0,1,174.665191
10.0,1,174.665891
10.0,1,174.667877
10.0,1,174.66868
10.0,1,174.671589
10.0,1,174.672092
10.0,1,174.672536
10.0,1,174.673053
10.0,1,174.676198
10.0,1,174.676974
10.0,1,174.67787
10.0,1,174.679929
10.0,1,174.685382
10.0,1,174.685985
10.0,1,174.686473
10.0,1,174.686924
10.0,1,174.690435
10.0,1,174.690937
10.0,1,174.691393
10.0,1,174.691814
10.0,1,174.694929
10.0,1,174.695795
10.0,1,174.698847
10.0,1,174.699385
10.0,1,174.703611
10.0,1,174.70436
10.0,1,174.704828
10.0,1,174.705271
10.0,1,174.707845
10.0,1,174.708408
10.0,1,174.709114
10.0,1,174.709582
10.0,1,174.715309
10.0,1,174.715937
10.0,1,174.717256
10.0,1,174.718243
10.0,1,174.721162
10.0,1,174.721684
10.0,1,174.722128
10.0,1,174.722566
10.0,1,174.725518
10.0,1,174.72602
10.0,1,174.727416
10.0,1,174.727891
10.0,1,174.734922
10.0,1,174.735532
10.0,1,174.736121
10.0,1,174.736588
10.0,1,174.739255
10.0,1,174.740177
10.0,1,174.740678
10.0,1,174.741125
10.0,1,174.744551
10.0,1,174.745413
10.0,1,174.745972
10.0,1,174.747214
10.0,1,174.752042
10.0,1,174.752636
10.0,1,174.753084
10.0,1,174.753527
10.0,1,174.756559
10.0,1,174.757065
10.0,1,174.75844
10.0,1,174.758897
10.0,1,174.761957
10.0,1,174.762529
10.0,1,174.763815
10.0,1,174.764824
10.0,1,174.770675
10.0,1,174.771368
10.0,1,174.772558
10.0,1,174.773137
10.0,1,174.776786
10.0,1,174.777295
10.0,1,174.77796
10.0,1,174.778483
10.0,1,174.784826
10.0,1,174.785595
10.0,1,174.78633
10.0,1,174.787194
10.0,1,174.78993
10.0,1,174.790546
10.0,1,174.791982
10.0,1,174.792502
10.0,1,174.795441
10.0,1,174.796161
10.0,1,174.798449
10.0,1,174.799543
10.0,1,174.803489
10.0,1,174.804177
10.0,1,174.804689
10.0,1,174.80515
10.0,1,174.808622
10.0,1,174.809115
10.0,1,174.809559
10.0,1,174.809996
10.0,1,174.815309
10.0,1,174.815982
10.0,1,174.816537
10.0,1,174.817154
10.0,1,174.820834
10.0,1,174.82136
10.0,1,174.82279
10.0,1,174.823264
10.0,1,174.825849
10.0,1,174.826341
10.0,1,174.826795
10.0,1,174.82727
10.0,1,174.83295
10.0,1,174.833724
10.0,1,174.834523
10.0,1,174.835297
10.0,1,174.839485
10.0,1,174.839765
10.0,1,174.840243
10.0,1,174.840682
10.0,1,174.844213
10.0,1,174.844729
10.0,1,174.84543
10.0,1,174.846119
10.0,1,174.85125
10.0,1,174.851883
5.0,1,174.85305
10.0,1,174.853569
10.0,1,174.856228
10.0,1,174.856726
10.0,1,174.857166
10.0,1,174.857599
10.0,1,174.861255
10.0,1,174.861993
10.0,1,174.862656
10.0,1,174.864761
10.0,1,174.869686
10.0,1,174.870193
10.0,1,174.870725
10.0,1,174.871711
10.0,1,174.874482
10.0,1,174.874979
10.0,1,174.875552
10.0,1,174.875989
10.0,1,174.881794
10.0,1,174.882459
10.0,1,174.883804
10.0,1,174.884732
10.0,1,174.887759
10.0,1,174.888265
10.0,1,174.888711
10.0,1,174.889149
10.0,1,174.89227
10.0,1,174.892757
10.0,1,174.893186
10.0,1,174.893613
10.0,1,174.900331
10.0,1,174.901024
10.0,1,174.9024
10.0,1,174.903017
10.0,1,174.905806
10.0,1,174.906331
10.0,1,174.906776
10.0,1,174.907214
10.0,1,174.910341
10.0,1,174.910956
10.0,1,174.912852
10.0,1,174.91449
10.0,1,174.918665
10.0,1,174.919383
10.0,1,174.919953
10.0,1,174.920505
10.0,1,174.923157
10.0,1,174.923664
10.0,1,174.924147
10.0,1,174.925035
10.0,1,174.929294
10.0,1,174.93249
10.0,1,174.933068
10.0,1,174.933655
10.0,1,174.937457
10.0,1,174.93802
10.0,1,174.938475
10.0,1,174.939013
10.0,1,174.941622
10.0,1,174.942109
10.0,1,174.943897
10.0,1,174.944414
10.0,1,174.950554
10.0,1,174.951533
10.0,1,174.952035
10.0,1,174.9526
10.0,1,174.955584
10.0,1,174.956125
10.0,1,174.95659
10.0,1,174.957028
10.0,1,174.960456
10.0,1,174.9644
10.0,1,174.965055
10.0,1,174.965657
10.0,1,174.969248
10.0,1,174.970134
10.0,1,174.970787
10.0,1,174.971274
10.0,1,174.973831
10.0,1,174.974324
10.0,1,174.975718
10.0,1,174.976176
10.0,1,174.982258
10.0,1,174.982813
10.0,1,174.98343
10.0,1,174.984135
10.0,1,174.988058
10.0,1,174.988579
10.0,1,174.989033
10.0,1,174.989479
10.0,1,174.992932
10.0,1,174.993439
10.0,1,174.993868
10.0,1,174.994292
10.0,1,175.00063
10.0,1,175.001619
10.0,1,175.002167
10.0,1,175.002701
10.0,1,175.005842
10.0,1,175.006369
10.0,1,175.007731
10.0,1,175.008187
10.0,1,175.010677
10.0,1,175.014405
10.0,1,175.015107
10.0,1,175.015704
10.0,1,175.019
10.0,1,175.019601
10.0,1,175.020054
10.0,1,175.020881
10.0,1,175.024421
10.0,1,175.024944
10.0,1,175.025452
10.0,1,175.025881
10.0,1,175.031939
10.0,1,175.032553
10.0,1,175.03309
10.0,1,175.033696
10.0,1,175.037666
10.0,1,175.038191
10.0,1,175.039593
10.0,1,175.040075
10.0,1,175.042639
10.0,1,175.043896
10.0,1,175.044637
10.0,1,175.045565
10.0,1,175.051189
10.0,1,175.051952
10.0,1,175.052517
10.0,1,175.052972
10.0,1,175.056569
10.0,1,175.057067
10.0,1,175.057513
10.0,1,175.057935
10.0,1,175.061395
10.0,1,175.062489
10.0,1,175.063998
10.0,1,175.065097
10.0,1,175.06927
10.0,1,175.0698
10.0,1,175.071315
10.0,1,175.071804
10.0,1,175.074315
10.0,1,175.074798
10.0,1,175.075252
10.0,1,175.075673
10.0,1,175.080527
10.0,1,175.08155
10.0,1,175.082736
10.0,1,175.08344
10.0,1,175.088004
10.0,1,175.088531
10.0,1,175.088972
10.0,1,175.089417
10.0,1,175.093038
10.0,1,175.093572
10.0,1,175.09402
10.0,1,175.094465
10.0,1,175.099443
10.0,1,175.100254
10.0,1,175.102324
10.0,1,175.102938
10.0,1,175.105605
10.0,1,175.106101
10.0,1,175.106551
10.0,1,175.106972
10.0,1,175.110168
10.0,1,175.110655
10.0,1,175.111084
10.0,1,175.111508
10.0,1,175.121355
10.0,1,175.121896
10.0,1,175.122368
10.0,1,175.12281
10.0,1,175.125773
10.0,1,175.126305
10.0,1,175.126746
10.0,1,175.127258
10.0,1,175.132257
10.0,1,175.132853
10.0,1,175.134984
10.0,1,175.135537
10.0,1,175.138446
10.0,1,175.139559
10.0,1,175.140112
10.0,1,175.140562
10.0,1,175.143216
10.0,1,175.143708
10.0,1,175.14415
10.0,1,175.144591
10.0,1,175.152951
10.0,1,175.153499
10.0,1,175.154024
10.0,1,175.154498
10.0,1,175.157277
10.0,1,175.157996
10.0,1,175.158464
10.0,1,175.158907
10.0,1,175.161774
10.0,1,175.162572
10.0,1,175.16573
10.0,1,175.166255
10.0,1,175.169975
10.0,1,175.170489
10.0,1,175.171643
10.0,1,175.172162
10.0,1,175.174679
10.0,1,175.175168
10.0,1,175.175745
10.0,1,175.176276
10.0,1,175.182396
10.0,1,175.182912
10.0,1,175.184546
10.0,1,175.185297
10.0,1,175.188142
10.0,1,175.188664
10.0,1,175.189109
10.0,1,175.189668
10.0,1,175.192772
10.0,1,175.193557
10.0,1,175.198354
10.0,1,175.199159
10.0,1,175.20351
10.0,1,175.204263
10.0,1,175.204818
10.0,1,175.205291
10.0,1,175.207945
10.0,1,175.208738
10.0,1,175.209258
10.0,1,175.209704
10.0,1,175.215685
10.0,1,175.21626
10.0,1,175.218091
10.0,1,175.218745
10.0,1,175.221667
10.0,1,175.222197
10.0,1,175.222666
10.0,1,175.223412
10.0,1,175.226142
10.0,1,175.22668
10.0,1,175.228067
10.0,1,175.228755
10.0,1,175.235502
10.0,1,175.23631
10.0,1,175.236929
10.0,1,175.23756
10.0,1,175.240746
10.0,1,175.241294
10.0,1,175.241759
10.0,1,175.24222
10.0,1,175.248134
10.0,1,175.249998
10.0,1,175.250834
10.0,1,175.25173
10.0,1,175.254824
10.0,1,175.255597
10.0,1,175.256142
10.0,1,175.256602
10.0,1,175.2592
10.0,1,175.259697
10.0,1,175.261252
10.0,1,175.262055
10.0,1,175.267828
10.0,1,175.268654
10.0,1,175.26921
10.0,1,175.269715
10.0,1,175.272429
10.0,1,175.273053
10.0,1,175.273773
10.0,1,175.274252
10.0,1,175.277769
10.0,1,175.278275
10.0,1,175.278983
10.0,1,175.279514
10.0,1,175.285443
10.0,1,175.286071
10.0,1,175.286542
10.0,1,175.286998
10.0,1,175.290119
10.0,1,175.290639
10.0,1,175.292098
10.0,1,175.292582
10.0,1,175.298349
10.0,1,175.29906
10.0,1,175.299565
10.0,1,175.300326
10.0,1,175.304288
10.0,1,175.3048
10.0,1,175.305251
10.0,1,175.30569
10.0,1,175.309213
10.0,1,175.309704
10.0,1,175.310148
10.0,1,175.310582
10.0,1,175.316345
10.0,1,175.317156
10.0,1,175.317953
10.0,1,175.318682
10.0,1,175.321809
10.0,1,175.322321
10.0,1,175.323628
10.0,1,175.324095
10.0,1,175.326652
10.0,1,175.327123
10.0,1,175.327554
10.0,1,175.327975
10.0,1,175.334284
10.0,1,175.335066
10.0,1,175.335559
10.0,1,175.336359
10.0,1,175.340139
10.0,1,175.340656
10.0,1,175.341102
10.0,1,175.341543
10.0,1,175.344943
10.0,1,175.345797
10.0,1,175.347421
10.0,1,175.348475
10.0,1,175.352421
10.0,1,175.352954
10.0,1,175.354464
10.0,1,175.354942
10.0,1,175.357484
10.0,1,175.357972
10.0,1,175.358422
10.0,1,175.358953
10.0,1,175.364883
10.0,1,175.36586
10.0,1,175.36648
10.0,1,175.367193
10.0,1,175.371563
10.0,1,175.372072
10.0,1,175.372519
10.0,1,175.372941
10.0,1,175.37645
10.0,1,175.376984
10.0,1,175.377434
10.0,1,175.377874
10.0,1,175.382848
10.0,1,175.383539
10.0,1,175.385481
10.0,1,175.386035
10.0,1,175.38872
10.0,1,175.389231
10.0,1,175.389659
10.0,1,175.390083
10.0,1,175.393321
10.0,1,175.393825
10.0,1,175.394259
10.0,1,175.394685
10.0,1,175.401629
10.0,1,175.402875
10.0,1,175.403439
10.0,1,175.404142
10.0,1,175.406863
10.0,1,175.407383
10.0,1,175.407831
10.0,1,175.408283
10.0,1,175.411607
10.0,1,175.412441
10.0,1,175.415324
10.0,1,175.41594
10.0,1,175.419761
10.0,1,175.42047
10.0,1,175.421025
10.0,1,175.421482
10.0,1,175.424073
10.0,1,175.424831
10.0,1,175.425538
10.0,1,175.426049
10.0,1,175.431919
10.0,1,175.432898
10.0,1,175.4335
10.0,1,175.434247
10.0,1,175.437454
10.0,1,175.438036
10.0,1,175.438785
10.0,1,175.439276
10.0,1,175.441957
10.0,1,175.442463
10.0,1,175.443798
10.0,1,175.444282
10.0,1,175.450924
10.0,1,175.45173
10.0,1,175.452271
10.0,1,175.452741
10.0,1,175.455926
10.0,1,175.456432
10.0,1,175.456879
10.0,1,175.457315
10.0,1,175.460731
10.0,1,175.461283
10.0,1,175.465124
10.0,1,175.465787
10.0,1,175.469861
10.0,1,175.470481
10.0,1,175.471008
10.0,1,175.471464
10.0,1,175.474024
10.0,1,175.474514
10.0,1,175.476284
10.0,1,175.476808
10.0,1,175.481989
10.0,1,175.482618
10.0,1,175.483154
10.0,1,175.483764
10.0,1,175.486996
10.0,1,175.487978
10.0,1,175.488476
10.0,1,175.488919
10.0,1,175.49268
10.0,1,175.493286
10.0,1,175.493796
10.0,1,175.494296
10.0,1,175.504626
10.0,1,175.505178
10.0,1,175.505642
10.0,1,175.506103
10.0,1,175.508811
10.0,1,175.509419
10.0,1,175.511614
10.0,1,175.512521
10.0,1,175.518472
10.0,1,175.519109
10.0,1,175.519362
10.0,1,175.51984
10.0,1,175.522521
10.0,1,175.523038
10.0,1,175.523541
10.0,1,175.52431
10.0,1,175.528313
10.0,1,175.529266
10.0,1,175.531623
10.0,1,175.532641
10.0,1,175.536426
10.0,1,175.536949
10.0,1,175.537841
10.0,1,175.538384
10.0,1,175.541068
10.0,1,175.541577
10.0,1,175.543377
10.0,1,175.543954
10.0,1,175.549916
10.0,1,175.550621
10.0,1,175.551537
10.0,1,175.552049
10.0,1,175.555329
10.0,1,175.55586
10.0,1,175.556332
10.0,1,175.55677
10.0,1,175.560265
10.0,1,175.560757
10.0,1,175.5612
10.0,1,175.561635
10.0,1,175.568769
10.0,1,175.569382
10.0,1,175.569833
10.0,1,175.570274
10.0,1,175.5734
10.0,1,175.5739
10.0,1,175.575378
10.0,1,175.575906
10.0,1,175.578836
10.0,1,175.579535
10.0,1,175.581494
10.0,1,175.582833
10.0,1,175.586857
10.0,1,175.587457
10.0,1,175.587932
10.0,1,175.588397
10.0,1,175.592113
10.0,1,175.592641
10.0,1,175.59309
10.0,1,175.593531
10.0,1,175.599419
10.0,1,175.600057
10.0,1,175.600763
10.0,1,175.601739
10.0,1,175.605046
10.0,1,175.605572
10.0,1,175.606979
10.0,1,175.607455
10.0,1,175.610147
10.0,1,175.610794
10.0,1,175.612291
10.0,1,175.61413
10.0,1,175.618249
10.0,1,175.618797
10.0,1,175.619366
10.0,1,175.620129
10.0,1,175.623834
10.0,1,175.624356
10.0,1,175.624801
10.0,1,175.625251
10.0,1,175.628328
10.0,1,175.629763
10.0,1,175.631178
10.0,1,175.631821
10.0,1,175.635981
10.0,1,175.636509
10.0,1,175.63808
10.0,1,175.638332
10.0,1,175.640922
10.0,1,175.641432
10.0,1,175.641874
10.0,1,175.642318
10.0,1,175.6482
10.0,1,175.648859
10.0,1,175.649413
10.0,1,175.649986
10.0,1,175.654757
10.0,1,175.655294
10.0,1,175.655739
10.0,1,175.65619
10.0,1,175.659216
10.0,1,175.65985
10.0,1,175.660388
10.0,1,175.660899
10.0,1,175.666171
10.0,1,175.666966
10.0,1,175.669051
10.0,1,175.669645
10.0,1,175.672364
10.0,1,175.672862
10.0,1,175.673318
10.0,1,175.673742
10.0,1,175.677552
10.0,1,175.678073
10.0,1,175.678762
10.0,1,175.67939
10.0,1,175.685752
10.0,1,175.686346
10.0,1,175.686802
10.0,1,175.687795
10.0,1,175.690626
10.0,1,175.691124
10.0,1,175.691569
10.0,1,175.692027
10.0,1,175.695671
10.0,1,175.696485
5.0,1,175.699044
10.0,1,175.69967
10.0,1,175.703321
10.0,1,175.703836
10.0,1,175.704326
10.0,1,175.705329
10.0,1,175.708079
10.0,1,175.708578
10.0,1,175.709006
10.0,1,175.709434
10.0,1,175.715753
10.0,1,175.716281
10.0,1,175.717985
10.0,1,175.718671
10.0,1,175.721608
10.0,1,175.722174
10.0,1,175.722635
10.0,1,175.723492
10.0,1,175.726062
10.0,1,175.72655
10.0,1,175.728157
10.0,1,175.729056
10.0,1,175.734561
10.0,1,175.735563
10.0,1,175.736145
10.0,1,175.736618
10.0,1,175.739307
10.0,1,175.739803
10.0,1,175.740277
10.0,1,175.741008
10.0,1,175.744912
10.0,1,175.745755
10.0,1,175.746823
10.0,1,175.749384
10.0,1,175.75286
10.0,1,175.753394
10.0,1,175.753931
10.0,1,175.754422
10.0,1,175.757353
10.0,1,175.757878
10.0,1,175.759179
10.0,1,175.759631
10.0,1,175.762318
10.0,1,175.762983
10.0,1,175.765015
10.0,1,175.766135
10.0,1,175.769499
10.0,1,175.770018
10.0,1,175.770622
10.0,1,175.771387
10.0,1,175.774972
10.0,1,175.775538
10.0,1,175.776116
10.0,1,175.776617
10.0,1,175.781021
10.0,1,175.782167
10.0,1,175.782706
10.0,1,175.78316
10.0,1,175.786636
10.0,1,175.787532
10.0,1,175.788969
10.0,1,175.789449
10.0,1,175.79207
10.0,1,175.792702
10.0,1,175.793267
10.0,1,175.793864
10.0,1,175.79941
10.0,1,175.800339
10.0,1,175.801538
10.0,1,175.802106
10.0,1,175.806011
10.0,1,175.806533
10.0,1,175.806976
10.0,1,175.807479
10.0,1,175.810821
10.0,1,175.811698
10.0,1,175.813148
10.0,1,175.81452
10.0,1,175.817959
10.0,1,175.818625
10.0,1,175.820119
10.0,1,175.820779
10.0,1,175.823444
10.0,1,175.823943
10.0,1,175.824385
10.0,1,175.824822
10.0,1,175.827958
10.0,1,175.828696
10.0,1,175.829339
10.0,1,175.830773
10.0,1,175.836374
10.0,1,175.836886
10.0,1,175.837388
10.0,1,175.837838
10.0,1,175.840983
10.0,1,175.841506
10.0,1,175.841949
10.0,1,175.842395
10.0,1,175.845683
10.0,1,175.848245
10.0,1,175.850193
10.0,1,175.85081
10.0,1,175.854023
10.0,1,175.854555
10.0,1,175.855081
10.0,1,175.856025
10.0,1,175.858853
10.0,1,175.859378
10.0,1,175.859825
10.0,1,175.860427
10.0,1,175.866918
10.0,1,175.867725
10.0,1,175.86926
10.0,1,175.869814
10.0,1,175.872637
10.0,1,175.873132
10.0,1,175.873576
10.0,1,175.874012
10.0,1,175.876956
10.0,1,175.877463
10.0,1,175.881439
10.0,1,175.882149
10.0,1,175.886289
10.0,1,175.886804
10.0,1,175.887284
10.0,1,175.887744
10.0,1,175.890288
10.0,1,175.890773
10.0,1,175.89158
10.0,1,175.892071
10.0,1,175.897425
10.0,1,175.898545
10.0,1,175.899289
10.0,1,175.899933
10.0,1,175.903608
10.0,1,175.904264
10.0,1,175.904772
10.0,1,175.9055
10.0,1,175.908131
10.0,1,175.908626
10.0,1,175.909973
10.0,1,175.910431
10.0,1,175.916471
10.0,1,175.917138
10.0,1,175.91806
10.0,1,175.918643
10.0,1,175.921754
10.0,1,175.92226
10.0,1,175.922705
10.0,1,175.923141
10.0,1,175.926622
10.0,1,175.927119
10.0,1,175.927562
10.0,1,175.928046
10.0,1,175.934154
10.0,1,175.9353
10.0,1,175.936136
10.0,1,175.936381
10.0,1,175.939127
10.0,1,175.939638
10.0,1,175.940986
10.0,1,175.941466
10.0,1,175.943973
10.0,1,175.944714
10.0,1,175.9453
10.0,1,175.947883
10.0,1,175.952096
10.0,1,175.953052
10.0,1,175.953637
10.0,1,175.954268
10.0,1,175.95798
10.0,1,175.958502
10.0,1,175.958949
10.0,1,175.959396
10.0,1,175.965563
10.0,1,175.966106
10.0,1,175.967195
10.0,1,175.968196
10.0,1,175.971187
10.0,1,175.971712
10.0,1,175.973094
10.0,1,175.973568
10.0,1,175.976415
10.0,1,175.976964
10.0,1,175.977417
10.0,1,175.977854
10.0,1,175.983006
10.0,1,175.983675
10.0,1,175.984673
10.0,1,175.985165
10.0,1,175.989172
10.0,1,175.989691
10.0,1,175.990135
10.0,1,175.990572
10.0,1,175.993977
10.0,1,175.994517
10.0,1,175.994951
10.0,1,175.995769
10.0,1,176.000556
10.0,1,176.001432
10.0,1,176.002988
10.0,1,176.003469
10.0,1,176.00616
10.0,1,176.006662
10.0,1,176.007108
10.0,1,176.00755
10.0,1,176.010842
10.0,1,176.011381
10.0,1,176.012041
10.0,1,176.012769
10.0,1,176.019226
10.0,1,176.01979
10.0,1,176.021046
10.0,1,176.021588
10.0,1,176.024168
10.0,1,176.024679
10.0,1,176.025125
10.0,1,176.025566
10.0,1,176.029101
10.0,1,176.030647
10.0,1,176.032763
10.0,1,176.033485
10.0,1,176.036975
10.0,1,176.037564
10.0,1,176.038027
10.0,1,176.038975
10.0,1,176.041819
10.0,1,176.042329
10.0,1,176.042758
10.0,1,176.043181
10.0,1,176.051793
10.0,1,176.052617
10.0,1,176.053341
10.0,1,176.054051
10.0,1,176.058475
10.0,1,176.058998
10.0,1,176.059808
10.0,1,176.060407
10.0,1,176.067118
10.0,1,176.068372
10.0,1,176.070382
10.0,1,176.071117
10.0,1,176.074392
10.0,1,176.075014
10.0,1,176.075569
10.0,1,176.078708
10.0,1,176.085648
10.0,1,176.086512
10.0,1,176.087286
10.0,1,176.087832
10.0,1,176.092809
10.0,1,176.093549
10.0,1,176.09424
10.0,1,176.097972
10.0,1,176.102937
